Match #,Robot,Team #,Mobility,aL4,aL3,aL2,aL1,aProcessor,aNet,tL4,tL3,tL2,tL1,tProcessor,tNet,Disabled,Deep,Shallow,Park,Algae Removal,Offense,Defense,Accuracy,Comments,Mistake box,Index,"Team, index",Match index,Disable,Mobility,Deep,Shallow,Park,Removal,Offense,Defense,Accuracy
52,R2,4513,TRUE,1,0,0,0,0,0,1,4,3,3,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,3,Missed first coral in auto. Climb was very low and a bit slow.,,7,"4513,7","52,R2",0,1,1,0,0,1,2,x,3
52,R1,5468,TRUE,1,0,0,0,0,0,6,6,1,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Might be able to do better in auto. Aiming fast and high accuracy, climbing fast.",,7,"5468,7","52,R1",0,1,1,0,0,1,3,x,3
52,B3,3826,TRUE,0,0,0,1,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,x,1,"Slow robot,  processor work on both sides put two in opposing alliance processor ",,6,"3826,6","52,B3",0,1,0,0,1,0,1,x,1
52,B2,4125,TRUE,0,0,0,0,0,0,0,0,1,3,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,1,x,1,"very slow elevator, can barely move alger, auto moves slow. can barely score above l1",,7,"4125,7","52,B2",0,1,1,0,0,1,1,x,1
52,B1,6831,TRUE,0,0,1,0,0,0,0,5,1,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,2,"Somewhat slow, had coral fall out of end effector multiple times ",,7,"6831,7","52,B1",0,1,0,0,0,0,x,x,2
53,R3,2471,TRUE,0,2,0,0,0,0,0,4,1,2,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,x,2,"Used wood before match to align the robot parallel with rhe reef, had a interesting intake that could simultaneously grab algae and score coral while also being able to pick up off the ground, had slight problems with coral retention",,7,"2471,7","53,R3",0,1,0,0,0,0,3,x,2
53,R2,3674,TRUE,1,0,0,0,0,0,6,2,3,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,"Fast and easy in taking from coral station with funnel, but can’t intake when coral is in between the coral station wall. Auto missed two coral on l4 because it was outtaking too fast.",,6,"3674,6","53,R2",0,1,1,0,0,0,3,x,3
53,R1,9036,TRUE,0,0,0,1,0,0,4,0,5,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,2,"Takes time on aiming but have higher accuracy. Can pick the coral on the ground, but sometimes couldn’t hold it really well.",,7,"9036,7","53,R1",0,1,0,0,1,0,x,x,2
53,B3,4915,TRUE,3,0,0,0,0,0,4,5,5,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,Great robot. Was a slow ish and work coral late missed the climb due to time. ,,7,"4915,7","53,B3",0,1,0,0,1,1,3,x,3
53,B2,9567,TRUE,0,0,0,1,0,0,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,1,"algae kept falling out of robot, very frount heavy,",,7,"9567,7","53,B2",0,1,0,0,1,0,1,2,1
53,B1,10416,TRUE,0,0,0,0,0,0,2,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,1,"Very slow, very unstable, very inaccurate, had coral fall out of I take multiple times ",,7,"10416,7","53,B1",0,1,0,0,1,0,x,x,1
54,R3,1778,TRUE,3,0,0,0,0,0,1,6,7,0,0,2,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,Would have had faster intaking but hard problems with a handoff ,,7,"1778,7","54,R3",0,1,0,0,1,1,3,x,3
54,R2,1318,TRUE,1,0,0,0,0,0,0,3,1,5,0,2,TRUE,TRUE,FALSE,FALSE,TRUE,2,x,3,"Good net algae scoring, ran into coral station causing robot to disable for a few seconds. Auto was a bit slow.",,6,"1318,6","54,R2",1,1,1,0,0,1,2,x,3
54,R1,2930,TRUE,3,0,0,0,0,0,3,2,4,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,2,"Can work on both algae and coral. Can pick up the corals on the ground and have higher accuracy. Move really fast and aiming fast, too.",,7,"2930,7","54,R1",0,1,1,0,0,0,3,x,2
54,B3,4043,TRUE,1,0,0,0,0,0,2,7,2,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,Great match to watch!!!!  There robot was browning out before the climb. ,,7,"4043,7","54,B3",0,1,0,0,1,1,3,x,3
54,B2,3663,TRUE,3,0,0,0,0,0,1,0,2,0,0,6,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,"very fast, sometimes missed net but other than that very accurate. really good robot",,7,"3663,7","54,B2",0,1,0,0,1,1,3,x,3
54,B1,1540,TRUE,1,0,0,0,0,0,4,4,4,1,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Very fast and accurate, can score algae in net, but auto has some issues ",,7,"1540,7","54,B1",0,1,1,0,0,0,x,x,3
55,R3,4131,TRUE,0,0,0,0,0,0,0,0,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,x,2,Tried to score in auto but it didn’t work,,8,"4131,8","55,R3",0,1,0,0,0,0,2,x,2
55,R2,6696,TRUE,2,0,0,0,0,0,5,7,0,0,0,3,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,It only missed one. But has a 1 L4 coral auto. Has decent cycle time but is VERY consistent. Also has the ability to do any algae scoring. ,,7,"6696,7","55,R2",0,1,0,0,1,1,3,x,3
55,R1,2522,TRUE,1,0,0,0,0,0,3,5,5,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,failed 3 coral. missed 2 in teleop L4. removed one algae. very fast cycle and mostly accurate with perfect intake.,,7,"2522,7","55,R1",0,1,1,0,0,1,3,x,3
55,B3,7034,TRUE,3,0,0,0,0,0,4,2,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Determined,,7,"7034,7","55,B3",0,1,1,0,0,0,3,x,3
55,B2,957,TRUE,1,0,0,0,0,0,4,6,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,3,"They were able to score on all levels, they had quick alignment with the ref, did not have algae but did climb quickly ",,7,"957,7","55,B2",0,1,1,0,0,0,2,x,3
55,B2,957,TRUE,1,0,0,0,0,0,3,6,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,3,"Auto knocked two algae that are balanced on coral, scored L4 and knocked off an algae. Cycle time kinda slow. Missed outtakint on reef once.",,8,"957,8","55,B2",0,1,1,0,0,1,2,x,3
56,R3,997,TRUE,0,0,0,0,0,0,0,1,4,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,2,Missed majority of coral shots and stopped moving for a few seconds during auto,,7,"997,7","56,R3",0,1,0,0,0,1,2,x,2
56,R2,955,TRUE,3,0,0,0,0,0,4,4,2,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,3,"Got coral stuck underneath the elevator halfway through so it had to do defense. Other than that, very consistent and fast cycles. ",,6,"955,6","56,R2",0,1,0,0,0,1,3,2,3
56,R1,10079,TRUE,3,0,0,0,0,0,2,6,2,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,3,3.5 coral auto. cleared 4 alge. missed twice on l3. and twice on L1. did not attempt to park. missed a little but its amazing cycle time made up for it.,,7,"10079,7","56,R1",0,1,0,0,0,1,3,x,3
56,B3,2412,TRUE,1,0,0,0,0,0,4,3,1,0,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,"Fell off the climb at the last second, end effector was having trouble going down to get coral at handoff at the beginning, handoff is rather slow. ",,6,"2412,6","56,B3",0,1,1,0,0,1,2,x,2
56,B2,9442,TRUE,1,0,0,0,0,0,3,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,2,Failed to intake coral from ground 2 times. Failed to outtake algae into net one time. Auto went and knoecked over one of the algae and coral toward and I think was supposed to score a second coral but it looked like it got algae stuck in it. Missed outtaking coral 2 times. Failed to intake algae 1.,,7,"9442,7","56,B2",0,1,0,0,0,1,2,x,2
56,B1,948,TRUE,1,0,0,0,0,0,1,4,2,4,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,"They were able to score on all 4 levels, no algae anywhere they had some slower cycle times but had ground intake for L1 only",,7,"948,7","56,B1",0,1,1,0,0,0,2,x,2
57,R3,360,TRUE,2,0,0,0,0,0,1,3,1,1,2,4,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,3,"Shot in net without lifting algae up, L1 score was from coral missing L4",,7,"360,7","57,R3",0,1,0,0,1,1,2,x,3
57,R2,3574,TRUE,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,x,1,"really really bad accuracy, super wobbly so it can’t aim well. Slow cycles and movement in general. 1 L4 coral auto. ",,7,"3574,7","57,R2",0,1,0,0,1,0,1,x,1
57,R1,2976,TRUE,1,0,0,0,0,0,1,3,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,x,1,failed 3 coral. didnt move for a little while after teleop start. seemed uncoordinated when driving. dropped 4 coral in teleop. did not attempt to park.,,6,"2976,6","57,R1",0,1,0,0,0,0,1,x,1
57,B3,4512,TRUE,3,0,0,0,0,0,3,7,6,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,Worked coral the whole time. Slid in for the park. Fast intake and coral placement. Intake can accept coral from many angles. ,,7,"4512,7","57,B3",0,1,0,0,1,0,3,x,3
57,B2,3218,TRUE,2,0,0,0,0,0,4,5,3,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Auto also removed a coral but I don’t know if it was an accident or not. Fast cycle times. ,,7,"3218,7","57,B2",0,1,1,0,0,1,3,x,3
57,B1,5937,FALSE,0,0,0,0,0,2,0,0,0,0,2,4,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,2,They had a pretty good algae,,6,"5937,6","57,B1",0,0,1,0,0,1,x,x,2
58,R3,6443,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,3,x,"Missed a shot in auto, I think something broke they went to go do defense after auto",,6,"6443,6","58,R3",0,1,1,0,0,0,x,3,x
58,R2,9446,TRUE,0,0,0,0,0,0,0,1,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,"Way too light to defend, too wobbly to aim, has a 0 coral or algae auto, very slow cycles. DONT PICK!",,7,"9446,7","58,R2",0,1,0,0,0,0,1,1,1
58,R1,2046,TRUE,2,0,0,0,0,0,5,3,3,0,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,failed 3 coral. missed one algar. in net. collected 5 akgae off the reef. very quick cycle and almost perfectly accurate.,,7,"2046,7","58,R1",0,1,1,0,0,1,3,x,3
58,R1,3636,TRUE,2,0,0,0,0,0,3,4,1,0,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,3,Missed outtaking coral one time. Outtakes a coral and at the same time intakes an algae from the reef and scored it in the net. Okay cycle times.,,7,"3636,7","58,R1",0,1,0,0,1,1,2,x,3
58,B3,9023,TRUE,3,0,0,0,0,0,2,4,4,1,3,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,3,Fast auto. Fast ground intake. Didn’t attempt a climb. Great ground intake. Removed algae from reef and delivered to processor ,,7,"9023,7","58,B3",0,1,0,0,1,1,2,x,3
58,B1,2147,TRUE,1,0,0,0,0,0,1,3,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,1,x,2,"They did very little, slow cycle time and algae was missed alot",,7,"2147,7","58,B1",0,1,1,0,0,1,1,x,2
59,R3,9567,TRUE,0,0,0,1,0,0,0,0,0,0,6,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,"Knocked algae off in auto, don’t have capabilities to score on any level but L1",,8,"9567,8","59,R3",0,1,1,0,0,1,2,x,2
59,R2,9036,TRUE,0,0,0,0,0,0,5,3,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,x,2,"Can score any level with decent accuracy but has no algae, slow cycles, and 1 L1 coral auto. ",,8,"9036,8","59,R2",0,1,0,0,0,0,2,x,2
59,R1,492,TRUE,0,0,0,0,0,0,3,4,1,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,3,failed 1 coral auto. removed an algae during auto. removed an algae dueing teleop. overall accurate but wasted time running in circles.,,7,"492,7","59,R1",0,1,1,0,0,1,2,x,3
59,B3,5468,TRUE,1,0,0,0,0,0,4,5,6,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,"Fast intake and climb, driver occasionally went to an already filled branch",,8,"5468,8","59,B3",0,1,1,0,0,0,3,x,3
59,B2,1425,TRUE,3,0,0,0,0,0,5,4,6,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Cycle time was a bit slow sometimes because the robot paused for a second before aligning against the reef.,,8,"1425,8","59,B2",0,1,1,0,0,0,3,x,3
59,B1,9450,TRUE,0,1,0,2,0,0,1,0,0,2,3,5,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,3,The had very quick and accurate algae scoring in alllaces with th ability to go coral on all levels,,7,"9450,7","59,B1",0,1,1,0,0,1,x,x,3
60,R3,4513,TRUE,1,0,0,0,0,0,3,4,3,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,"Had fact cycle time, the L1 score was from a missed other level attempt",,8,"4513,8","60,R3",0,1,0,0,1,0,3,x,3
60,R2,2930,TRUE,2,0,0,0,0,0,6,7,4,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Very very fast cycles and ground intake. 3 coral L4 auto. Very very consistent and accurate. Super reliable. Filled 4/5 the reef alone and deep climbed. SUPER DUPER SPEED (fits their name “sonic squirrels”),,8,"2930,8","60,R2",0,1,1,0,0,1,3,x,3
60,R1,3826,TRUE,0,0,0,1,0,0,0,0,0,0,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,3,did not attempt 2 coral auto. removed an algae in teleop. let the other robots get around it and load up when playing defense. missed nothing but didnt attempt much.,,7,"3826,7","60,R1",0,1,1,0,0,1,2,1,3
60,B3,957,TRUE,3,0,0,0,0,0,3,6,0,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Sometimes it took a second at the coral station to straighten the coral. ,,9,"957,9","60,B3",0,1,1,0,0,1,3,x,3
60,B2,2522,TRUE,2,0,0,0,0,0,0,1,8,2,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Missed outtaking coral 3 times but recovered very quickly and still had good cycle times. I missed the auto but I think it was 2 L4s.,,8,"2522,8","60,B2",0,1,1,0,0,1,3,x,3
60,B1,2910,TRUE,2,2,0,0,0,0,2,3,4,0,5,5,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,3,You know they are insane,,8,"2910,8","60,B1",0,1,1,0,0,1,3,2,3
61,R1,4469,TRUE,0,0,0,0,0,0,0,1,4,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,3,Can hold algae and coral at same time. Working on lower level. Takes time to climbing but not success ,,7,"4469,7","61,R1",0,1,0,0,1,0,x,x,3
62,R3,3663,TRUE,3,0,0,0,0,0,2,7,5,2,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Had fast cycle times while leaving L4 open for the other coral bot to do,,8,"3663,8","62,R3",0,1,1,0,0,1,3,x,3
62,R1,2557,TRUE,0,0,0,0,0,2,0,0,0,7,2,5,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Can hold both algae and coral at the same time, move really fast. Can pick up the coral on the ground.",,8,"2557,8","62,R1",0,1,1,0,0,1,3,x,3
62,B2,10416,TRUE,0,0,0,0,0,0,2,1,1,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,x,2,for a lot of the match just spun around in circles and i’m not completely sure why,,8,"10416,8","62,B2",0,1,0,0,1,0,1,x,2
62,B1,3218,TRUE,0,0,0,0,0,0,2,2,4,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,"Somewhat slow, but has a very quick transition between intake and end effector ",,8,"3218,8","62,B1",0,1,1,0,0,0,x,x,2
63,R3,3574,TRUE,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,1,x,2,"Very slow, horrible cycles. And a below average climb speed",,8,"3574,8","63,R3",0,1,1,0,0,1,1,x,2
63,R2,2412,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,x,2,they stopped at the start of the match and then started back up 30 seconds later and then score a few more points,,7,"2412,7","63,R2",0,1,0,0,0,0,1,x,2
63,R1,9446,TRUE,0,0,0,0,0,0,6,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,3,"Can work on both algae and coral, but couldn’t hold algae really well. Takes time on aiming and have high accuracy ",,8,"9446,8","63,R1",0,1,0,0,1,1,x,x,3
63,B3,997,TRUE,0,0,0,0,0,0,6,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,x,3,"They have a mechanism that was likely meant to be able to remove algae, but unfortunately was unable to. Their cycle times are a tiny bit slow, but their accuracy is great and are reliable for L4 scoring",,8,"997,8","63,B3",0,1,0,0,0,0,3,x,3
63,B2,2976,TRUE,0,0,0,0,0,0,2,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,x,x,stoped moving right next to the coral station. Was not able to collect any other data,,7,"2976,7","63,B2",1,1,0,0,0,0,2,x,x
63,B1,4125,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,3,x,"Played good defense for most of teleop, but shut down near the end",,8,"4125,8","63,B1",0,1,0,0,0,0,x,3,x
64,R3,1540,TRUE,0,0,0,0,0,0,1,4,2,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,2,x,2,Had some accuracy issues occasionally but could *mostly effectively score in all ways,,8,"1540,8","64,R3",0,1,0,0,0,0,2,x,2
64,R2,3636,TRUE,2,0,0,0,0,0,1,2,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,2,Slower cycle time and slower speed ,,8,"3636,8","64,R2",0,1,0,0,0,0,x,x,2
64,R1,2046,TRUE,3,0,0,0,0,0,4,4,3,0,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,"Can work on both algae and coral. Aiming fast and moving fast, but have high accuracy. Climbing fast and success.",,8,"2046,8","64,R1",0,1,1,0,0,0,3,x,3
64,B3,2471,TRUE,1,0,0,0,0,0,0,8,2,2,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,"Quick cycle times due to ground intake, very reliable for speedy and accurate scoring as well as occasional scoring in the processor. ",,8,"2471,8","64,B3",0,1,0,0,1,0,3,x,3
64,B2,9450,TRUE,2,0,0,0,0,0,5,1,1,0,1,3,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"very fast, one time let intake dropped coral (was not on purpose). above average cycle time. Good idea on prioritizing things.",,8,"9450,8","64,B2",0,1,1,0,0,1,3,x,3
64,B1,360,TRUE,0,0,0,0,0,0,3,4,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,2,"Kind of poor accuracy, failed climb",,8,"360,8","64,B1",0,1,0,0,0,0,x,x,2
65,R3,4141,TRUE,0,0,0,1,0,0,0,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,Was able to quickly score algae in prosseser before swapping to defense and immediately getting stuck on an algae,,1,"4141,1","65,R3",0,1,0,0,0,0,2,1,2
65,R2,2147,TRUE,1,0,0,0,0,1,2,2,0,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,2,"Front heavy and could tip over, struggles to pick up algae ",,8,"2147,8","65,R2",0,1,0,0,0,0,x,x,2
65,R1,488,TRUE,2,0,0,0,0,0,6,7,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,"Aiming fast and have high accuracy, moving smoothly and fast.",,8,"488,8","65,R1",0,1,0,0,1,1,3,x,3
65,B3,9442,TRUE,0,0,0,0,0,0,4,6,4,2,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,"Very reliable for quick and very accurate scoring, with quick cycle times due to their ground intake. Unique algae removal method that eliminates any chance of getting algae stuck in the robot",,8,"9442,8","65,B3",0,1,0,0,1,1,3,x,3
65,B2,492,TRUE,0,0,0,0,0,0,7,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,"very slow to align to the reef, seems a bit hesitant at some points of time, bit wobbly ",,8,"492,8","65,B2",0,1,1,0,0,0,2,x,2
65,B1,6831,TRUE,0,0,0,1,0,0,1,2,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,2,"Somewhat slow, takes a long for end effector to raise, and line up with reef",,8,"6831,8","65,B1",0,1,0,0,1,0,x,x,2
66,R3,6343,TRUE,1,0,0,0,0,0,0,2,2,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,x,1,Not very accurate with slow cycles and no apparent climb,,7,"6343,7","66,R3",0,1,0,0,1,0,1,x,1
66,R2,4061,TRUE,0,1,0,5,0,0,0,4,1,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,2,"Slow cycle time, can’t seem to score L4 ",,8,"4061,8","66,R2",0,1,0,0,0,0,x,x,2
66,R1,4915,TRUE,3,0,0,0,0,0,5,1,0,4,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,2,"Doing well in auto, takes time on aiming but have higher accuracy. Almost climb successfully.",,8,"4915,8","66,R1",0,1,0,0,1,1,x,x,2
66,B3,1318,TRUE,1,0,0,0,0,0,4,1,0,2,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"I lost the robot during auto and a chunk of the match.. sorry! But I think they scored atleast 1 L4 coral, and from what it looked like they were very reliable for quick scoring on the reef as well as net scoring ",,7,"1318,7","66,B3",0,1,1,0,0,1,3,x,3
66,B2,10079,TRUE,3,0,0,0,0,0,2,3,3,2,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,3,"missed once at the reef, some times it’s  algae to the processor machine wobbled when doing coral. ",,8,"10079,8","66,B2",0,1,0,0,1,0,2,x,3
66,B1,9023,TRUE,1,0,0,0,0,0,2,3,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,3,"Quick, but shut down at the beginning of teleop ",,8,"9023,8","66,B1",0,1,0,0,0,0,x,x,3
67,R3,3826,TRUE,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,2,"Auto very slow movement but doesn’t go anywhere, went to play defense halfway through  ",,8,"3826,8","67,R3",0,1,1,0,0,0,2,2,2
67,R2,948,TRUE,1,0,0,0,0,0,3,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,Very wobbly so it takes a long time to aim. Also very light so vulnerable to defense. Can’t deal with algae. ,,8,"948,8","67,R2",0,1,1,0,0,0,2,x,2
67,R1,6443,TRUE,1,0,0,0,0,0,1,3,3,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,3,1.5 coral auto.  a bit slow when scoring and intaking.  didnt miss. did not attempt climb.,,7,"6443,7","67,R1",0,1,0,0,1,0,2,x,3
67,B3,2930,TRUE,2,0,0,0,0,0,5,4,5,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Fast deep climb. Fast ground intake and handoff. Missed handoff twice.,,9,"2930,9","67,B3",0,1,1,0,0,1,3,x,3
67,B2,4043,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,2,x,Played defense the entire time ,,8,"4043,8","67,B2",0,0,1,0,0,0,x,2,x
67,B1,5937,TRUE,0,0,0,0,0,2,0,0,0,0,1,6,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,2,They had ,,7,"5937,7","67,B1",0,1,0,0,1,1,x,x,2
68,R3,4125,TRUE,0,0,0,1,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,2,Had a lot of trouble putting algae in processor and only focused on algae,,9,"4125,9","68,R3",0,1,0,0,0,1,2,x,2
68,R2,957,TRUE,3,0,0,0,0,0,5,3,3,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Very fast cycles, very consistent and accurate (I guess swarm does swarm the reef with coral )",,10,"957,10","68,R2",0,1,1,0,0,1,3,x,3
68,R1,9036,TRUE,0,0,0,0,0,0,4,2,4,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,missed one L4 in teleop. did not attempt to score in auto. mostly accurate with a good cycle . did not attempt to climb,,9,"9036,9","68,R1",0,1,0,0,1,0,3,x,3
68,B3,3663,TRUE,2,0,0,0,0,0,2,6,3,1,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Fast and high deep climb. Fast and efficient. Accurate,,9,"3663,9","68,B3",0,1,1,0,0,1,3,x,3
68,B2,1778,TRUE,3,0,0,0,0,0,3,4,7,4,0,2,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,ground and source intake very Accurate and very fast cycle,,8,"1778,8","68,B2",0,1,0,0,1,1,3,x,3
68,B1,997,TRUE,0,0,0,0,0,0,3,3,2,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,They had the coral jam in their intake and stuggled with slow cycle times,,9,"997,9","68,B1",0,1,0,0,1,1,2,x,2
69,R3,1425,TRUE,3,0,0,0,0,0,3,5,3,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,"Missed scoring coral twice, very fast cycle time",,9,"1425,9","69,R3",0,1,1,0,0,0,3,x,3
69,R2,4513,TRUE,0,0,0,0,0,0,5,2,2,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,2,"Quite wobbly and only has a 0 coral auto, but cycles fast. ",,9,"4513,9","69,R2",0,1,1,0,0,1,3,x,2
69,R1,9446,TRUE,0,0,0,0,0,0,1,0,3,0,2,0,FALSE,FALSE,FALSE,TRUE,TRUE,1,x,2,did not attempt to score in auto. struggled a bit to outtake. got 3 algae off the reef. did not attempt climb. missed an L2. didnt go very fast and focused on lower levels.,,9,"9446,9","69,R1",0,1,0,0,1,1,1,x,2
69,B3,7034,TRUE,3,0,0,0,0,0,7,6,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Climbed really early. Wasn’t efficient with driving and would go all the way around the reef while there were closer branches to them,,8,"7034,8","69,B3",0,1,1,0,0,0,3,x,3
69,B2,2557,TRUE,0,0,0,1,0,1,0,0,0,2,1,5,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,very good at algae with both processor and net. also has a very consistent level one and deep climb,,9,"2557,9","69,B2",0,1,1,0,0,0,3,x,3
69,B1,2412,TRUE,1,0,0,0,0,0,2,5,4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,x,"They had a simple coral auto, could reach all leaves, they had a slower cycle time",,8,"2412,8","69,B1",0,1,1,0,0,0,x,x,x
70,R3,3218,TRUE,1,0,0,0,0,0,2,3,5,0,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,3,Missed intaking a coral during auto and missed a few coral shots,,9,"3218,9","70,R3",0,1,0,0,0,1,3,x,3
70,R2,4450,TRUE,0,0,0,0,0,0,0,0,2,0,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,"Can score anything but mainly focuses on algae, slow cycles and slightly unreliable for coral scoring. ",,8,"4450,8","70,R2",0,1,1,0,0,1,2,x,2
